"Bridget M",Lowrie,3.67,52,8.00,68.00,22.00,2.00,2.00,0.00,"American Constitutional Development Judicial Process and Politics Topics in Political Science"
"Ruth Frances",Malone,3.90,129,0.00,92.00,7.00,2.00,0.00,0.00,"Classroom Management Reflection and Inquiry in Teaching Practice"
"Ra' Sheeda D",Batson,3.27,56,2.00,43.00,47.00,6.00,0.00,4.00,"Field Instruction in Social Work I Introduction to the Social Work Profession Social Work Practice I"
Holly,Ireland,3.17,18,0.00,45.00,39.00,12.00,0.00,6.00,"Basic Interviewing: Skills and Techniques"
"Adam Karl",Delauter,3.17,18,0.00,45.00,39.00,12.00,0.00,6.00,"Basic Interviewing: Skills and Techniques"
"James Stephen",Roser,3.78,27,0.00,82.00,15.00,4.00,0.00,0.00,"Financial Statement Fraud"
Victoria,Rasmussen,2.95,199,3.00,31.00,42.00,21.00,4.00,4.00,"Business and Professional Communication Business and Professional Communications"
"Holly D",Hatton,3.79,34,0.00,83.00,15.00,3.00,0.00,0.00,"Teaching Diverse Learners"
"Dana Leigh",Lynerd,3.94,18,0.00,95.00,6.00,0.00,0.00,0.00,"Clinical Practice Seminar"
"Jaime R",Bunting,2.97,312,5.00,37.00,36.00,15.00,4.00,6.00,"Environmental Education Introduction to Sustainablity Special Topics in Interdisciplinary Studies Topics in the Natural Sciences"
Dana,Bodley,2.84,26,4.00,16.00,58.00,16.00,8.00,0.00,"Financial Management"
"Michael J",Sise,3.90,31,0.00,91.00,10.00,0.00,0.00,0.00,"Retirement Planning"
"Jaclyn K",Sturgis,3.62,63,0.00,80.00,7.00,12.00,4.00,0.00,"Health Behavior"
"Susan M.",Muller,3.60,25,0.00,76.00,16.00,4.00,0.00,4.00,"Community Nutrition"
"Jane M",Devine,2.67,28,4.00,0.00,65.00,33.00,0.00,0.00,"Nursing of Childbearing and Childrearing Families"
"Meghan Aileen",Matthews,3.37,41,0.00,61.00,27.00,5.00,3.00,5.00,"Human Behavior in the Social Environment II Theoretical Analysis I: Diversity, Human Development and Inequities Across the Life Course"
"Jennifer E",Fossell,3.61,18,0.00,78.00,17.00,0.00,0.00,6.00,"Privilege and Oppression"
"Yolanda M",Robinson,3.72,29,0.00,94.00,0.00,0.00,0.00,7.00,"Introduction to the Social Work Profession Privilege and Oppression"
"Jennifer Helen",Corn,3.52,29,0.00,69.00,21.00,7.00,0.00,4.00,"Social Welfare Policy Practice: Analyst and Advocate Social Work Practice I"
"William V","Goodwin III",3.88,25,0.00,88.00,12.00,0.00,0.00,0.00,"Social Welfare Policy Practice: Analyst and Advocate Social Work Practice I"
"Latrice Kiane",Gray,3.67,37,3.00,76.00,17.00,3.00,0.00,3.00,"Introduction to the Social Work Profession Social Work Practice III"
"Mary L",Sayres,3.57,23,0.00,57.00,44.00,0.00,0.00,0.00,"Social Work Practice III"
"Tasha Renee",Walls,3.67,54,4.00,73.00,21.00,2.00,0.00,2.00,"Human Behavior in the Social Environment II Social Work Research II"
"Charles A",Wight,2.40,108,13.00,21.00,25.00,26.00,6.00,13.00,"Big Ideas in Chemistry General Chemistry I General Chemistry II"
"Shannon E.M.",O'Sullivan,3.78,451,2.00,86.00,9.00,3.00,2.00,2.00,"Communication Seminar Critical Issues in New Media Fundamentals of Communication Introduction to Human Communication Studies Introduction to Mass Media Mass Communication Law The Mass Media in Society"
"Natalie T.",Slye,3.83,12,0.00,84.00,17.00,0.00,0.00,0.00,"Teaching Mathematics in Elementary Classrooms"
"Beth A",Towle,3.55,184,4.00,64.00,27.00,5.00,0.00,3.00,"Composition and Research Composition III Rhetorical Criticism Topics in Professional Writing Topics in Writing and Rhetoric Writing for the World Wide Web"
"Nicholas S",Ruffo,3.06,17,0.00,59.00,12.00,18.00,0.00,12.00,"Composition and Research"
"Danny E",Satterfield,2.92,310,5.00,36.00,31.00,19.00,7.00,4.00,"Weather, Hazards and Climate Change"
"Sarah Alexandra",Jones,3.01,462,4.00,39.00,32.00,20.00,5.00,4.00,"Introduction to Oceans and Coasts Introduction to Physical Geology"
"Ashley V",Petrolino,3.66,290,2.00,75.00,18.00,7.00,0.00,1.00,"Community Nutrition U.S. Health Care and Public Health"
"Jordan A",Gilmore,2.67,111,9.00,19.00,41.00,25.00,3.00,7.00,"American Constitutional Development Judicial Process and Politics"
"William W",Weldon,3.27,11,0.00,55.00,37.00,0.00,0.00,10.00,"Special Topics in Interdisciplinary Studies"
"Mark L",Danderson,3.05,48,9.00,34.00,44.00,7.00,3.00,7.00,"Special Topics in Interdisciplinary Studies"
Yerin,Lee,3.43,29,4.00,63.00,25.00,4.00,4.00,4.00,"Elementary Korean I"
"Andrew Wade",Thompson,2.30,240,13.00,22.00,19.00,26.00,8.00,15.00,"Computer Science I Introduction to Applied Calculus Modern Statistics with Computer Analysis Programming Fundamentals"
"Robin Lilley",Acton,2.38,30,14.00,17.00,14.00,47.00,7.00,4.00,"Introduction to Applied Calculus"
"Thomas J",Ettinger,3.80,15,0.00,80.00,20.00,0.00,0.00,0.00,Compensation
"Sean M",Bruce,3.86,183,4.00,90.00,5.00,0.00,0.00,3.00,"Applied Team Leadership Foundations of Leadership I Foundations of Leadership II Foundations of Leadership Lab I Foundations of Leadership Lab II Introduction to Leadership Introduction to Leadership Lab Leadership and Personal Development Leadership and Personal Development Lab"
"Vincent T",Viggato,4.00,9,0.00,100.00,0.00,0.00,0.00,0.00,"Leadership in a Complex World"
"Pearl H",Christensen,3.49,59,7.00,50.00,41.00,4.00,0.00,0.00,"Adaptive Team Leadership Applied Team Leadership Leadership in a Complex World"
"Julia Anne",Glanz,3.00,28,11.00,40.00,29.00,11.00,4.00,8.00,"State and Local Government In the United States"
"Laverne M",Boone,3.88,26,0.00,97.00,0.00,0.00,4.00,0.00,"Abnormal Psychology"
"Alexis Rachel",Laws,3.41,18,6.00,45.00,45.00,6.00,0.00,0.00,"Applied Behavior Analysis"
"James N",McCrobie,3.60,10,0.00,70.00,20.00,10.00,0.00,0.00,"Teaching Social Studies in Grades 7-12, Part II"
Teresa,Grear,3.75,16,0.00,75.00,25.00,0.00,0.00,0.00,"Theoretical Analysis I: Diversity, Human Development and Inequities Across the Life Course"
"Amy Pauline",Ginnavan,3.57,108,0.00,75.00,16.00,5.00,1.00,4.00,"Field Instruction in Social Work I Field Instruction in Social Work II Social Welfare History and Contemporary Issues Social Work Practice I"
"Mary E",Hylton,3.74,118,1.00,78.00,19.00,2.00,0.00,1.00,"Human Behavior in the Social Environment II Social Welfare Policy Practice: Analyst and Advocate Social Work Practice III Theoretical Analysis I: Diversity, Human Development and Inequities Across the Life Course"
"Rachel L",Kendzejeski,4.00,11,0.00,100.00,0.00,0.00,0.00,0.00,"Social Work Practice II"
"Ashley Suzanne",Farr,3.78,23,0.00,92.00,5.00,0.00,0.00,5.00,"Field Instruction in Social Work I Field Instruction in Social Work II"
"Stefany K",Sweadner,3.88,48,0.00,88.00,13.00,0.00,0.00,0.00,"Field Instruction in Social Work I Field Instruction in Social Work II"
"Patricia E",Lanious,3.37,46,0.00,64.00,22.00,9.00,3.00,5.00,"Theatre Appreciation"
"Lynn Brinsfield","Thomas Jr",3.20,10,0.00,40.00,50.00,0.00,10.00,0.00,"Applied Planning"
Eddy,Morrison,3.51,84,9.00,65.00,17.00,6.00,3.00,3.00,"Elementary Sign Language I Elementary Sign Language II Intermediate American Sign Language"
"Matthew J",Campbell,3.50,10,0.00,50.00,50.00,0.00,0.00,0.00,"Orthopedic Assessment"
"Michael Allan",Webber,3.48,156,3.00,70.00,17.00,6.00,2.00,5.00,"Business and Professional Communication Fundamentals of Communication"
Wallace,"Southerland III",2.88,19,11.00,27.00,48.00,6.00,0.00,11.00,"Communication Research"
"Stefanie R",Kasven,3.85,26,0.00,97.00,0.00,0.00,0.00,4.00,"Orientation Leader Leadership"
"Jennifer H.",Wills,3.75,75,6.00,78.00,14.00,2.00,3.00,0.00,"Applied Study"
"Seung Joon",Paik,3.18,11,0.00,28.00,64.00,10.00,0.00,0.00,"American Foreign Policy"
"Thea C",Williamson,3.79,14,0.00,79.00,22.00,0.00,0.00,0.00,"Teaching Literacy in the Content Areas I"
"Amanda Susan",Catlin,3.33,69,0.00,69.00,16.00,6.00,2.00,9.00,"Human Behavior in the Social Environment II Social Work Practice I Theoretical Analysis I: Diversity, Human Development and Inequities Across the Life Course"
"Rachael Marie",Workman,3.60,10,0.00,60.00,40.00,0.00,0.00,0.00,"Human Behavior in the Social Environment II"
"Kevin Dale",Massey,3.52,94,2.00,57.00,38.00,6.00,0.00,0.00,"Purchasing and Materials Management"
"Michelle Renée",Pryor,3.48,89,7.00,71.00,12.00,4.00,2.00,7.00,"Advanced Learning Strategies Business and Professional Communication Fundamentals of Communication"
"Chandra L",Yesiltas,2.71,128,8.00,45.00,18.00,9.00,6.00,18.00,"Composition and Research Fundamentals of Communication"
"Stephen M.",Herwig,3.08,44,46.00,32.00,10.00,5.00,5.00,5.00,"Programming Fundamentals"
Shuangquan,Wang,3.15,349,1.00,54.00,23.00,14.00,5.00,6.00,"Computer Science I Database Design and Implementation Introduction to Data Visualization and Interpretation Introductory Scientific Programming Operating Systems Programming Fundamentals Software Engineering I Software Engineering II"
"Megan Reese",Hines,3.87,30,0.00,90.00,7.00,4.00,0.00,0.00,"Teaching Science in Early Childhood Classrooms"
"Jeffrey H.",Goode,2.97,29,0.00,25.00,52.00,21.00,4.00,0.00,"Money and Banking"
"Niya R.",Brown,3.84,241,2.00,91.00,5.00,1.00,2.00,2.00,"Building Classroom Community Clinical Practice Seminar Integrating Early Childhood Curriculum Introduction to Teaching"
"Tina M.",Greenwood,3.98,41,3.00,96.00,3.00,0.00,0.00,0.00,"Diversity and the Community Teaching Social Studies in Elementary Classrooms"
Raymond,Ivey,3.63,9,12.00,56.00,34.00,0.00,0.00,0.00,"Teaching Mathematics in Elementary Classrooms"
Anastassiya,Suprunova,3.52,22,5.00,69.00,19.00,5.00,0.00,5.00,"Cartographic Visualization"
"Emilie A.",Cook,3.43,151,0.00,53.00,40.00,6.00,2.00,0.00,"Principles of Marketing Management"
"Mary-Tyler Embrey",Upshaw,3.76,19,11.00,79.00,6.00,0.00,6.00,0.00,"Applied Study"
"Matthew J",Michaud,3.43,14,0.00,86.00,0.00,0.00,0.00,15.00,"Special Topics in Music"
Hoai-An,Truong,3.72,19,6.00,69.00,27.00,0.00,0.00,0.00,"Special Topics in Nursing"
"Lea H",Jaspers,3.52,23,0.00,66.00,22.00,14.00,0.00,0.00,"Methods in Teaching Health Education"
Matthew,Sroka,3.82,17,0.00,89.00,6.00,6.00,0.00,0.00,"Teaching Literacy in the Content Areas I"
"Jacqueline J",Guevara,3.71,17,0.00,77.00,18.00,6.00,0.00,0.00,"Introduction to the Social Work Profession"
"Alesha R",Poore,3.21,41,5.00,52.00,27.00,10.00,0.00,8.00,"Basic Interviewing: Skills and Techniques"
"Jennifer A",Johnson,3.72,68,2.00,80.00,14.00,5.00,0.00,2.00,"Basic Interviewing: Skills and Techniques Introduction to the Social Work Profession Social Welfare History and Contemporary Issues Theoretical Analysis I: Diversity, Human Development and Inequities Across the Life Course"
"Deborah A",Bukolt,2.97,35,9.00,40.00,23.00,20.00,3.00,6.00,"Foundations of Research-Based Social Work Practice Privilege and Oppression"
"Timothy Blake",Harris,3.56,87,4.00,66.00,25.00,5.00,0.00,3.00,"Acting I History of the Theatre I History of the Theatre II Seminar in Theatre Text Analysis Theatre Practicum Voice and Movement Fundamentals"
"Jason Lawrence",Miller,3.56,59,0.00,75.00,12.00,11.00,2.00,2.00,"Building Classroom Community Introduction to Teaching"
"Elaine Michelle",Ferraro,3.92,61,0.00,96.00,4.00,0.00,2.00,0.00,"Literacy Assessment and Intervention"
"Bryan M.",Parthum,3.63,19,0.00,69.00,27.00,6.00,0.00,0.00,"Principles of Environmental Economics"
"Joseph W","Benyish Jr",3.83,89,2.00,88.00,8.00,3.00,0.00,2.00,"Orientation Leader Leadership"
"Logan Miller",Hall,3.42,36,0.00,62.00,23.00,14.00,3.00,0.00,"Advanced Geographic Information Science"
"Michael George",Bievenour,3.45,124,5.00,58.00,30.00,5.00,2.00,3.00,"Camping and Backpacking Wilderness Emergency Care"
"Jason Henry",Semanoff,3.73,11,0.00,73.00,28.00,0.00,0.00,0.00,"Assessment and Technology in Physical Education"
"Victoria K",Cashio,3.09,11,0.00,28.00,55.00,19.00,0.00,0.00,"Social Work Practice I"
"Ellis Wellington",McComb,3.58,25,4.00,60.00,32.00,4.00,0.00,0.00,"Basic Interviewing: Skills and Techniques Social Work Practice III"
"Janique L",Parnell,3.70,10,0.00,70.00,30.00,0.00,0.00,0.00,"Social Work Practice III"
"Laura C.",Dreany-Pyles,4.00,77,0.00,100.00,0.00,0.00,0.00,0.00,"Multidisciplinary Practice with People Who Are Deaf and Hard of Hearing"
"Edgar Luis",Larrea,2.48,88,10.00,19.00,35.00,23.00,5.00,12.00,"Elementary Spanish I Elementary Spanish II Spanish in Review"
"Richard T",Wilkens,2.61,133,9.00,33.00,25.00,16.00,7.00,13.00,"Evolution Introduction to Biology: Evolution and Ecology Introduction to Biology: Molecular and Cellular Biology Introduction to Plant Biology"
"Nicole Elizabeth",Harrison,3.77,79,2.00,78.00,21.00,2.00,0.00,0.00,"Diversity in Education Integrated Reading and Language Arts Birth-Age 4 Integrated Reading and Language Arts Grades K-3"
"Megan Carey",Miller,3.87,31,0.00,88.00,13.00,0.00,0.00,0.00,"Integrated Reading and Language Arts Grades K-3 Literature for Children"
"Kathleen H",Fagan,4.00,10,0.00,100.00,0.00,0.00,0.00,0.00,"Teaching Science in Elementary Classrooms"
"Sherry Dutrow",Valenti,3.80,20,0.00,90.00,5.00,0.00,5.00,0.00,"Teaching Mathematics in Elementary Classrooms"
Masoud,Moghaddam,3.54,86,2.00,76.00,9.00,11.00,3.00,3.00,"Fitness Testing Strength Training Techniques and Program Design"
"Bryan K",White,3.33,401,8.00,61.00,16.00,8.00,2.00,7.00,"Lifelong Fitness and Wellness"
Jenna,Gibbons,3.52,25,0.00,76.00,16.00,0.00,0.00,8.00,"Advanced Learning Strategies"
"Margaret Mary",Harlin,3.21,220,3.00,42.00,41.00,12.00,3.00,2.00,"Hematology I Hematology II Medical Terminology Principles of Medical Laboratory Science Safety in the Biological, Chemical and Clinical Laboratory"
"Gary Cornelius",Goodman,3.40,10,0.00,60.00,20.00,20.00,0.00,0.00,"Leadership in a Complex World"
"Kristen Marie",Hammerer,2.72,186,0.00,14.00,48.00,38.00,3.00,0.00,"Maternal Newborn Nursing: A Family Centered Approach Nursing of Childbearing and Childrearing Families"
"Leslie White",Swift,3.60,50,0.00,80.00,10.00,4.00,2.00,4.00,"Challenge Course Facilitation"
"Brittany Ayanna",Echols,3.80,70,0.00,83.00,15.00,3.00,0.00,0.00,"Methods in Teaching Health Education"
"Guillermo A",Caballero,3.11,101,12.00,43.00,27.00,11.00,2.00,6.00,"Methods of Empirical Political Analysis State and Local Government In the United States The Congress in American Politics Topics in Political Science Women in Politics"
"Paige B.",MacSorley,3.47,19,0.00,48.00,53.00,0.00,0.00,0.00,"Teaching Literacy in the Content Areas I"
"Khalilah V.",Collins,3.34,42,3.00,48.00,41.00,8.00,0.00,3.00,"Basic Interviewing: Skills and Techniques Introduction to the Social Work Profession Social Work Practice III"
LaToya,Brooks,3.83,13,8.00,77.00,16.00,0.00,0.00,0.00,"Theoretical Analysis I: Diversity, Human Development and Inequities Across the Life Course"
"Morgan D",Morris,3.53,15,0.00,60.00,34.00,7.00,0.00,0.00,"Basic Interviewing: Skills and Techniques"
"Lourdes Tarin",Arbona,3.64,13,16.00,54.00,31.00,0.00,0.00,0.00,"Basic Interviewing: Skills and Techniques"
"Lauren A",Williams,3.59,22,0.00,69.00,23.00,10.00,0.00,0.00,"Field Instruction in Social Work I Field Instruction in Social Work II"
"Laura L",West,3.43,24,5.00,55.00,30.00,13.00,0.00,0.00,"Sculpture I"
"Angela Rose",Freeman,2.43,274,11.00,19.00,26.00,26.00,14.00,6.00,"Advanced Special Topics in Biology Human Anatomy and Physiology II"
"Cory J",Conder,2.07,44,5.00,12.00,25.00,28.00,23.00,10.00,"General Chemistry I"
"Sarah Alma",Bolek,3.84,38,0.00,93.00,0.00,8.00,0.00,0.00,"Teaching Social Studies in Elementary Classrooms"
Mason,Cervantes,2.29,14,0.00,8.00,50.00,15.00,22.00,8.00,"Fitness Testing"
"Katelynn C",Cabrera,2.67,152,0.00,11.00,49.00,39.00,3.00,0.00,"Maternal Newborn Nursing: A Family Centered Approach Nursing of Childbearing and Childrearing Families"
"Sarah E",Cranbury,3.36,11,0.00,37.00,64.00,0.00,0.00,0.00,"Social Work Practice I"
"Kristen Deanne",Hahn,3.93,15,0.00,94.00,7.00,0.00,0.00,0.00,"Social Work Practice I"
"Jennifer L",Silliman,3.69,36,0.00,78.00,14.00,9.00,0.00,0.00,"Social Work Practice I Social Work Practice III"
"Ki Ho",Park,3.70,74,7.00,71.00,18.00,6.00,0.00,0.00,"Animation Graphic Design I Introduction to Digital Photography"
"Edgar E","Reyes Jacobo",3.64,11,0.00,73.00,19.00,10.00,0.00,0.00,Illustration
"Katharine A",Winchell,2.83,12,0.00,25.00,34.00,42.00,0.00,0.00,"Advanced Experimental Chemistry I"
"Christopher Jefford",Arausa,2.13,46,0.00,44.00,9.00,5.00,5.00,40.00,"Programming Fundamentals"
"Emily Baldwin",Madison,3.87,24,5.00,84.00,13.00,0.00,0.00,0.00,"Diversity and the Family"
"Kacie Lynn",Robinson,3.41,17,0.00,59.00,36.00,0.00,0.00,6.00,"Literacy Assessment and Intervention"
"Josefina Esther",Rodriguez,3.89,18,0.00,95.00,0.00,6.00,0.00,0.00,"Literacy Assessment and Intervention"
"Kendall Mayson",Pearl,2.43,51,10.00,30.00,20.00,20.00,4.00,18.00,"Composition and Research"
"Jeffrey James",Dean,3.08,52,8.00,54.00,18.00,8.00,2.00,12.00,"Composition and Research"
"David J.",Gutoskey,3.61,18,0.00,73.00,17.00,12.00,0.00,0.00,"Freshman Seminar"
Jin,An,3.06,17,6.00,42.00,30.00,18.00,0.00,6.00,"Elementary Korean I"
"Veronica M",Tomanek,3.54,24,0.00,84.00,5.00,5.00,0.00,9.00,"Applied Study"
"Christian Makafui",Boso,2.87,143,0.00,12.00,66.00,24.00,1.00,0.00,"Community Health Nursing: A Rural Perspective Introduction to Professional Nursing Practice"
"Stephanie Erin",Howard,3.00,113,0.00,20.00,62.00,20.00,0.00,0.00,"Community Health Nursing: A Rural Perspective Psychiatric Mental Health"
"Janelle Ingrid",Parker,3.36,12,9.00,42.00,42.00,9.00,0.00,0.00,"Theoretical Analysis I: Diversity, Human Development and Inequities Across the Life Course"
"Stephen J","Oby Jr",3.60,15,0.00,80.00,7.00,7.00,7.00,0.00,"Social Welfare History and Contemporary Issues"
"Morgan L",McNabb,2.84,19,0.00,53.00,22.00,6.00,0.00,22.00,"Basic Interviewing: Skills and Techniques"
"Arielle Genevieve",Catron,3.89,10,10.00,80.00,10.00,0.00,0.00,0.00,"Foundations of Research-Based Social Work Practice"
"Sandra Lehman",Kerrigan,3.90,20,0.00,90.00,10.00,0.00,0.00,0.00,"Field Instruction in Social Work I Field Instruction in Social Work II"
"Mattie R",Meehan,3.89,10,10.00,80.00,10.00,0.00,0.00,0.00,"Field Instruction in Social Work I"
"Melissa M",Thompson,3.31,44,12.00,55.00,21.00,7.00,0.00,7.00,"Behavioral Health Social Work with LGBTQ Persons"
"Candace N",Henry,3.77,32,7.00,75.00,16.00,4.00,0.00,0.00,"Disabilities Studies: Culture and Practice"
Emin,Lelic,3.03,95,5.00,40.00,35.00,12.00,4.00,7.00,"Topics in History World Civilizations"
"Joyce A.",Bell,3.36,11,0.00,64.00,10.00,28.00,0.00,0.00,"Human Behavior in the Social Environment II"
"Alison Jean",Smith,3.80,25,0.00,92.00,4.00,0.00,0.00,4.00,"Lifeguard Training Water Safety Instructor"
"Stacey Virginia",Newman,3.92,13,0.00,93.00,8.00,0.00,0.00,0.00,"Social Work Practice III"
"Aaron Matthew",Fritz,2.73,45,3.00,20.00,49.00,16.00,9.00,5.00,"Introduction to Managerial Accounting"
"Anne Cheryl",Turner,3.78,18,0.00,95.00,0.00,0.00,0.00,6.00,"Human Behavior in the Social Environment II"
